group,detailPage,name,subjectId,canton
V,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362381,Kaufmann Hans,11.028,ZH
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362387,Leutenegger Oberholzer Susanne,11.028,BL
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362395,Fässler-Osterwalder Hildegard,11.028,SG
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362396,Theiler Georges,11.028,LU
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362339,Pelli Fulvio,11.028,TI
CEg,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361001,Meyer-Kaelin Thérèse,04.062,FR
S,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#360973,Fehr Jacqueline,04.062,ZH
RL,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#360996,Triponez Pierre,04.062,BE
V,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#360989,Bortoluzzi Toni,04.062,ZH
RL,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#360990,Triponez Pierre,04.062,BE
V,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#360993,Bortoluzzi Toni,04.062,ZH
S,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#360978,Fehr Jacqueline,04.062,ZH
V,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#360980,Bortoluzzi Toni,04.062,ZH
CEg,/ab/data/d/n/4820/361591/d_n_4820_361591_361767.htm#361782,de Buman Dominique,10.089 10.3889,FR
CEg,/ab/data/d/n/4820/361591/d_n_4820_361591_361767.htm#361783,de Buman Dominique,10.089 10.3889,FR
CEg,/ab/data/d/n/4820/361591/d_n_4820_361591_361767.htm#362029,Loepfe Arthur,10.089 10.3889,AI
G,/ab/data/d/n/4820/361591/d_n_4820_361591_361767.htm#362041,Müller Geri,10.089 10.3889,AG
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362405,Müller Philipp,11.028,AG
CEg,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362394,Darbellay Christophe,11.028,VS
V,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362404,Baader Caspar,11.028,BL
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362393,Müller Philipp,11.028,AG
CEg,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362384,Darbellay Christophe,11.028,VS
CEg,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362391,Darbellay Christophe,11.028,VS
G,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362348,Schelbert Louis,11.028,LU
CEg,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361010,Humbel Ruth,04.062,AG
RL,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#360961,Cassis Ignazio,04.062,TI
RL,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361014,Kleiner Marianne,04.062,AR
G,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361017,Prelicz-Huber Katharina,04.062,ZH
CEg,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361058,Meyer-Kaelin Thérèse,04.062,FR
S,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361040,Fehr Jacqueline,04.062,ZH
RL,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361045,Triponez Pierre,04.062,BE
CEg,/ab/data/d/n/4820/361591/d_n_4820_361591_361767.htm#362026,Loepfe Arthur,10.089 10.3889,AI
V,/ab/data/d/n/4820/361591/d_n_4820_361591_361767.htm#361852,Perrin Yvan,10.089 10.3889,NE
V,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362398,Kaufmann Hans,11.028,ZH
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362412,Fehr Hans-Jürg,11.028,SH
G,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362415,Vischer Daniel,11.028,ZH
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362417,Müller Philipp,11.028,AG
CEg,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362401,Darbellay Christophe,11.028,VS
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362402,Favre Charles,11.028,VD
V,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362421,Kaufmann Hans,11.028,ZH
CEg,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362426,Bischof Pirmin,11.028,SO
V,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361027,Bortoluzzi Toni,04.062,ZH
CEg,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361057,Humbel Ruth,04.062,AG
RL,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361075,Cassis Ignazio,04.062,TI
S,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361063,Fehr Jacqueline,04.062,ZH
V,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361059,Bortoluzzi Toni,04.062,ZH
RL,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361060,Kleiner Marianne,04.062,AR
CEg,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361067,Weibel Thomas,04.062,ZH
G,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361064,Prelicz-Huber Katharina,04.062,ZH
Germanier Jean-René,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362724,Le président,11.9010,président
S,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362754,Carobbio Guscetti Marina,11.9010,TI
RL,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362714,Triponez Pierre,11.9010,BE
CEg,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362732,Loepfe Arthur,11.9010,AI
V,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362763,Rime Jean-François,11.9010,FR
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362423,Müller Philipp,11.028,AG
CEg,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362410,Darbellay Christophe,11.028,VS
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362440,Leutenegger Oberholzer Susanne,11.028,BL
G,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362366,Schelbert Louis,11.028,LU
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362425,Fehr Hans-Jürg,11.028,SH
V,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362429,Kaufmann Hans,11.028,ZH
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362420,Müller Philipp,11.028,AG
S,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361093,Schenker Silvia,04.062,BS
RL,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361081,Triponez Pierre,04.062,BE
V,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361070,Stahl Jürg,04.062,ZH
CEg,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361105,Humbel Ruth,04.062,AG
RL,/ab/data/d/n/4820/360838/d_n_4820_360838_360918.htm#361068,Cassis Ignazio,04.062,TI
G,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362743,Schelbert Louis,11.9010,LU
BD,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362811,Grunder Hans,11.9010,BE
V,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362766,Flückiger-Bäni Sylvia,11.9010,AG
CEg,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362783,Meier-Schatz Lucrezia,11.9010,SG
RL,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362727,Cassis Ignazio,11.9010,TI
V,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362809,Stahl Jürg,11.9010,ZH
S,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362788,Fehr Hans-Jürg,11.9010,SH
CEg,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362820,de Buman Dominique,11.9010,FR
CEg,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362414,Darbellay Christophe,11.028,VS
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362427,Leutenegger Oberholzer Susanne,11.028,BL
V,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362430,Baader Caspar,11.028,BL
G,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362379,Schelbert Louis,11.028,LU
V,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362814,Heer Alfred,11.9010,ZH
S,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362856,Sommaruga Carlo,11.9010,GE
S,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362812,Nordmann Roger,11.9010,VD
S,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362865,Sommaruga Carlo,11.9010,GE
V,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362831,Heer Alfred,11.9010,ZH
S,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362826,Sommaruga Carlo,11.9010,GE
CEg,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362855,Humbel Ruth,11.9010,AG
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362458,Fässler-Osterwalder Hildegard,11.028,SG
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362388,Pelli Fulvio,11.028,TI
V,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362434,Baader Caspar,11.028,BL
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362428,Pelli Fulvio,11.028,TI
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362450,Müller Philipp,11.028,AG
CEg,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362432,Darbellay Christophe,11.028,VS
G,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362400,Schelbert Louis,11.028,LU
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362449,Leutenegger Oberholzer Susanne,11.028,BL
V,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362847,Zuppiger Bruno,11.9010,ZH
S,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362858,Fehr Jacqueline,11.9010,ZH
V,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362848,Schibli Ernst,11.9010,ZH
S,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362853,Fehr Jacqueline,11.9010,ZH
CEg,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362866,Ingold Maja,11.9010,ZH
V,/ab/data/d/n/4820/362515/d_n_4820_362515_362710.htm#362868,Bortoluzzi Toni,11.9010,ZH
G,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362444,Thorens Goumaz Adèle,11.028,VD
G,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362441,Vischer Daniel,11.028,ZH
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362447,Fehr Hans-Jürg,11.028,SH
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362457,Rechsteiner Paul,11.028,SG
V,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362452,Kaufmann Hans,11.028,ZH
RL,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362443,Müller Philipp,11.028,AG
CEg,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362454,Darbellay Christophe,11.028,VS
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362445,Leutenegger Oberholzer Susanne,11.028,BL
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362463,Fässler-Osterwalder Hildegard,11.028,SG
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362460,Fehr Hans-Jürg,11.028,SH
V,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362453,Kaufmann Hans,11.028,ZH
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362448,Fässler-Osterwalder Hildegard,11.028,SG
V,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362446,Kaufmann Hans,11.028,ZH
S,/ab/data/d/n/4820/362183/d_n_4820_362183_362255.htm#362459,Rechsteiner Paul,11.028,SG
